::ffff:183.136.226.3 - - [25/Aug/2021:17:25:46 +0000] "GET / HTTP/1.1" 404 33 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
::ffff:183.136.226.3 - - [25/Aug/2021:17:25:55 +0000] "GET /favicon.ico HTTP/1.1" 404 33 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36 QIHU 360SE"
::ffff:47.241.185.192 - - [25/Aug/2021:19:47:15 +0000] "GET http://passport.baidu.com/ HTTP/1.1" 404 33 "-" "-"
::ffff:124.70.70.4 - - [25/Aug/2021:20:34:19 +0000] "GET / HTTP/1.1" 404 33 "-" "Mozilla/5.0 (Linux; Android 11; Pro Build/RKQ2.200567.005; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/81.0.4044.145 Mobile Safari/537.36"
::ffff:167.248.133.57 - - [25/Aug/2021:22:08:45 +0000] "GET / HTTP/1.1" 404 33 "-" "-"
::ffff:167.248.133.57 - - [25/Aug/2021:22:08:46 +0000] "GET / HTTP/1.1" 404 33 "-" "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=26&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:39 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=51&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:42 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=23 HTTP/1.1" 200 787 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:42 +0000] "GET /api/edu/class/get?curPage=1&viceTeacherId=23 HTTP/1.1" 200 29534 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:42 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=25&relationId=94 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=50&relationId=94 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=34&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=23&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=42&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=26&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:43 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=51&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:45 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3367 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:08:45 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=2 HTTP/1.1" 200 2600 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:09:40 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3367 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:09:40 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=2 HTTP/1.1" 200 2600 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:09:48 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3367 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:09:48 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=2 HTTP/1.1" 200 2600 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:09:57 +0000] "GET /api/edu/files/get?module_id=43&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1189 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:10:06 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3367 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:10:06 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=2 HTTP/1.1" 200 2600 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:10:11 +0000] "GET /api/edu/files/get?module_id=43&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 1189 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=23 HTTP/1.1" 200 787 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/class/get?curPage=1&viceTeacherId=23 HTTP/1.1" 200 29534 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=42&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=26&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=23&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=50&relationId=94 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=25&relationId=94 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=34&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:33 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=51&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:35 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3367 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:12:35 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=2 HTTP/1.1" 200 2600 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:17 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=23 HTTP/1.1" 200 787 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:18 +0000] "GET /api/edu/class/get?curPage=1&viceTeacherId=23 HTTP/1.1" 200 29534 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:18 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=42&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:18 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=26&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:18 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=50&relationId=94 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:18 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=34&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:18 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=25&relationId=94 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:18 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=23&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:18 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=51&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=23 HTTP/1.1" 200 787 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/class/get?curPage=1&viceTeacherId=23 HTTP/1.1" 200 29534 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=42&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=50&relationId=94 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=34&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=23&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=26&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=25&relationId=94 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:21 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=51&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:22 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3367 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:15:22 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=2 HTTP/1.1" 200 2600 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/teacher/getTeachersCourse?teacherId=23 HTTP/1.1" 200 787 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/class/get?curPage=1&viceTeacherId=23 HTTP/1.1" 200 29534 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=34&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=26&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=42&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=50&relationId=94 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=25&relationId=94 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=23&relationId=91 HTTP/1.1" 200 45 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:51 +0000] "GET /api/edu/teacher/checkCourseIsLogScore?teacherId=23&classId=51&relationId=91 HTTP/1.1" 200 46 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
::ffff:127.0.0.1 - - [26/Aug/2021:01:22:55 +0000] "GET /api/edu/files/get?module_id=44&module_name=%E8%AF%BE%E7%A8%8B&curPage=1 HTTP/1.1" 200 3367 "http://localhost:9528/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.159 Safari/537.36"
